ID,Paikannimi,Paikanlaji,"Kartan numero","Kerääjän karttanumero",X,Y,Pistesij.viite,Pitäjä,Kerääjä,Vuosi,Aakkonen,Kuvatiedosto,Jatko,PEX,"Muut nimet","Todellinen pitäjä",KarttaID,X_euref,Y_euref,HuomioKotus,Kokoelma,Kuvalinkki,RerSer,Emolippu,wgs84_long,wgs84_lat
1,Aadaminala,pelto,114211,,18,58,2,Ahlainen,"Miikkulainen, Raija",1986,A,00000001_F.jpg,,,,,1483,218324.642718013,6856056.453088261,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000001_F.jpg",1,,21.664435760413,61.733505875359
2,"Aallon Ryssä",H,,,,,,Ahlainen,"Peltola, Satu-Liisa",1966,A,00000002_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000002_F.jpg",2,,-1,-1
3,Aalto,tila,114211,,16,55,,Ahlainen,"Miikkulainen, Raija",1986,A,00000003_F.jpg,,,,,1483,216443.6201137164,6852624.66448322,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000003_F.jpg",3,,21.634338115408,61.701446517081
5,Aalto,,114211,,15,55,,Ahlainen,"Miikkulainen, Raija",1986,A,00000005_F.jpg,,,,,1483,215444.0214011311,6852624.660022502,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000005_F.jpg",4,,21.615521581013,61.700706355449
6,Aaltonen,tila,114208+114205,,09,55,4,Ahlainen,"Miikkulainen, Raija",1986,A,00000006_F.jpg,,,,,1482,209055.7818510942,6852740.875960149,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000006_F.jpg",5,,21.495107763635,61.696953962072
7,Aaltonen,,V:3/11,I,7,I,,Ahlainen,"Vasama, Marjatta",1963,A,00000007_F.jpg,,,,,1457,213742.7672867721,6855157.770996459,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000007_F.jpg",6,,21.579515659783,61.722078779841
8,Aaltonen,asumus,114207+114204,,08,48,7,Ahlainen,"Miikkulainen, Raija",1974,A,00000008_F.jpg,,,,,1477,208880.8775984996,6846055.996039545,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000008_F.jpg",7,,21.502473257851,61.637087670127
9,Aaltonen,asumus,114207+114204,,07,49,,Ahlainen,"Miikkulainen, Raija",1974,A,00000009_F.jpg,,,,,1477,207447.258412566,6846627.031871431,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000009_F.jpg",8,,21.474636120374,61.64110248045
10,Aaltonen,asunto,V:3/16,II,1,C,,Ahlainen,"Vasama, Marjatta",1963,A,00000010_F.jpg,,,,,1458,207217.787467629,6850658.582591951,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000010_F.jpg",9,,21.463866264796,61.676950545053
11,Aaltonen,talo,V:3/16,II,8,F,,Ahlainen,"Vasama, Marjatta",1963,A,00000011_F.jpg,,,,,1458,214057.2016722001,6847049.546225006,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000011_F.jpg",10,,21.598152500195,61.649850115218
12,Aapelinkorpi,pellot,,1,"17,18",49,,Ahlainen,"Norrbacka, Hilkka",1977,A,00000012_F.jpg,,,,,1478,217443.2456264795,6846627.076729745,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000012_F.jpg",11,,21.662442235694,61.648577629637
13,Aaponniittu,niitty,,1,2,E,4,Ahlainen,"Lenko, Marja",1967,A,00000013_F.jpg,,,,,1471,218334.997073872,6847983.31615286,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000013_F.jpg",12,,21.677111487603,61.661354470385
14,Aaprahaminkari,,114211,,14,58,28,Ahlainen,"Miikkulainen, Raija",1986,A,00000014_F.jpg,,,,,1483,214046.3278649143,6855244.134258522,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000014_F.jpg",13,,21.585097623531,61.723077177726
15,Aarikka,tila,114211,,18,53,6,Ahlainen,"Miikkulainen, Raija",1986,A,00000015_F.jpg,,,,,1483,218494.0999511061,6850895.116165303,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000015_F.jpg",14,,21.675611595609,61.687497585272
17,Aarnela,maa,V:3/11,I,6,K,9,Ahlainen,"Vasama, Marjatta",1963,A,00000017_F.jpg,,,,,1457,212772.4304587996,6853082.368119583,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000017_F.jpg",15,,21.564514661574,61.702805961076
18,Aarunala,pelto,114211,,17,58,9,Ahlainen,"Miikkulainen, Raija",1986,A,00000018_F.jpg,,,,,1483,217093.4840334553,6855169.588459482,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000018_F.jpg",16,,21.642615501163,61.72467222302
20,Abessinia,pelto,114211,,16,58,"3,4",Ahlainen,"Miikkulainen, Raija",1986,A,00000020_F.jpg,,,,,1483,216400.2848243165,6855307.152379695,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000020_F.jpg",17,,21.629341989275,61.725389397466
21,Abrodinnokka,niemeke,,1,7,I,2,Ahlainen,"Peltola, Satu-Liisa",1966,A,00000021_F.jpg,,,,,1466,212650.1966203394,6844539.556068304,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000021_F.jpg",18,,21.575653923705,61.626369799607
22,ahde,A,,,,,,Ahlainen,"Miikkulainen, Raija",1986,A,00000022_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000022_F.jpg",19,,-1,-1
23,ahde,A,,,,,,Ahlainen,"Norrbacka, Hilkka",1977,A,00000023_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000023_F.jpg",20,,-1,-1
24,ahde,A,,,,,,Ahlainen,"Lenko, Marja",1967,A,00000024_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000024_F.jpg",21,,-1,-1
25,Ahlainen,kaupunginosa,,,,,,Ahlainen,"Norrbacka, Hilkka",1977,A,00000025_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000025_F.jpg",22,,-1,-1
26,Ahlainen,pitäjä,,,,,,Ahlainen,"Kleemola, Tarja",1969,A,00000026_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000026_F.jpg",23,,-1,-1
27,Ahlainen,pitäjä,,,,,,Ahlainen,"Kleemola, Tarja",1969,A,00000027_F.jpg,J,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000027_F.jpg",24,23,-1,-1
28,Ahlainen,pitäjä,,,,,,Ahlainen,"Mäenpää, Marja-Liisa",1967,A,00000028_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000028_F.jpg",25,,-1,-1
29,Ahlainen,M,,,,,,Ahlainen,"Sarmila, Hanna",1960,A,00000029_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000029_F.jpg",26,,-1,-1
30,Ahlainen,pitäjä,,,,,,Ahlainen,"Vasama, Marjatta",1962,A,00000030_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000030_F.jpg",27,,-1,-1
31,Ahlainen,pitäjä,,,,,,Ahlainen,"Lenko, Marja",1967,A,00000031_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000031_F.jpg",28,,-1,-1
32,Ahlainen,M,,,,,,Ahlainen,"Sarmila, Hanna",1960,A,00000032_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000032_F.jpg",29,,-1,-1
34,Ahlainen,pitäjä,,,,,,Ahlainen,"Peltola, Satu-Liisa",1966,A,00000034_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000034_F.jpg",30,,-1,-1
35,Ahlaistenjoki,joki,,1,21,46,,Ahlainen,"Norrbacka, Hilkka",1977,A,00000035_F.jpg,,,,,1478,221416.9835238695,6843636.405938022,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000035_F.jpg",31,,21.741682842833,61.624743330206
36,Ahlaistenjoki,joki,,,,,,Ahlainen,"Peltola, Satu-Liisa",1966,A,00000036_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000036_F.jpg",32,,-1,-1
37,Ahlaistenjoki,joki,,,,,,Ahlainen,"Kleemola, Tarja",1969,A,00000037_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000037_F.jpg",33,,-1,-1
38,Ahlaistenjoki,joki,,,,,,Ahlainen,"Vasama, Marjatta",1963,A,00000038_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000038_F.jpg",34,,-1,-1
39,Ahlaistenjoki,joki,,,,,,Ahlainen,"Vasama, Marjatta",1963,A,00000039_F.jpg,J,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000039_F.jpg",35,34,-1,-1
40,Ahlgrenintontti,metsä,,1,1,E,11,Ahlainen,"Lenko, Marja",1967,A,00000040_F.jpg,,,,,1471,218081.7921816463,6847484.711695561,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000040_F.jpg",36,,21.673120187504,61.656712146316
41,Aho,tila,114211,,16,56,,Ahlainen,"Miikkulainen, Raija",1986,A,00000041_F.jpg,,,,,1483,216443.6156588952,6853624.263191545,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000041_F.jpg",37,,21.632781371409,61.710380534426
43,Aho,tila,114211,,16,56,,Ahlainen,"Miikkulainen, Raija",1986,A,00000043_F.jpg,,,,,1483,216443.6156588952,6853624.263191545,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000043_F.jpg",38,,21.632781371409,61.710380534426
44,Ahola,tila,,1,9,G,6,Ahlainen,"Peltola, Satu-Liisa",1966,A,00000044_F.jpg,,,,,1466,214581.167912484,6846189.892866004,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000044_F.jpg",39,,21.609340655076,61.642556461477
45,Ahteenalustapelto,pelto,,1,3,E,12,Ahlainen,"Lenko, Marja",1967,A,00000045_F.jpg,,,,,1471,219274.1343308813,6848003.297800763,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000045_F.jpg",40,,21.694738449931,61.662220311888
46,Ahteenniittu,pelto,,1,7,H,4,Ahlainen,"Lenko, Marja",1967,A,00000046_F.jpg,,,,,1471,223404.0903268253,6844099.384154422,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000046_F.jpg",41,,21.778305954801,61.630315591652
47,Ahteenniitty,pelto,114401,,23,47,9,Ahlainen,"Laine, Helena",1989,A,00000047_F.jpg,,,,,1485,223443.7894463696,6844381.78873496,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000047_F.jpg",42,,21.778625146512,61.632868770562
48,Ahvenapaja,apaja,V:3/16,II,3,D,3,Ahlainen,"Vasama, Marjatta",1963,A,00000048_F.jpg,,,,,1458,209569.7336243016,6849016.013219579,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000048_F.jpg",43,,21.510709213261,61.664058775672
49,Ahvenapaja,apaja,V:3/16,1,6,C,1,Ahlainen,"Kleemola, Tarja",1969,A,00000049_F.jpg,,,,,1476,211893.5490472875,6849962.626360787,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000049_F.jpg",44,,21.552901351819,61.674267652898
50,Ahvenkarinnokka,niemeke,,1,9,I,9,Ahlainen,"Peltola, Satu-Liisa",1966,A,00000050_F.jpg,,,,,1466,215005.9815967557,6843924.863540296,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000050_F.jpg",45,,21.620848162596,61.622627828984
51,Ahvenkivenranta,ranta,,1,8,G,25,Ahlainen,"Peltola, Satu-Liisa",1966,A,00000051_F.jpg,,,,,1466,213728.9659155509,6846083.045787841,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000051_F.jpg",46,,21.593497010522,61.640968155489
52,Aidanjohdinpelto,pelto,V:3/11,I,5,K,1,Ahlainen,"Vasama, Marjatta",1962,A,00000052_F.jpg,,,,,1457,211510.6910519793,6853341.310790512,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000052_F.jpg",47,,21.540355267441,61.704173180453
53,Aitaus,pelto,114211,,16,55,3,Ahlainen,"Miikkulainen, Raija",1986,A,00000053_F.jpg,,,,,1483,216240.4340080718,6852742.62270144,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000053_F.jpg",48,,21.630329466949,61.702350542458
54,Aittapelto,pelto,114211,,14,56,,Ahlainen,"Miikkulainen, Raija",1986,A,00000054_F.jpg,,,,,1483,214444.41822878,6853624.254276858,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000054_F.jpg",49,,21.595138548458,61.708897081593
55,Aittapelto,pelto,114211,,14,58,16,Ahlainen,"Miikkulainen, Raija",1986,A,00000055_F.jpg,,,,,1483,214482.8435532926,6855928.11130973,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000055_F.jpg",50,,21.592245913318,61.729515279833
57,Aittapelto,pelto,114211,,18,58,10,Ahlainen,"Miikkulainen, Raija",1986,A,00000057_F.jpg,,,,,1483,218748.8621896772,6855692.94618649,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000057_F.jpg",51,,21.672992892738,61.730568457283
58,Aksinpelto,pelto,114211,,13,57,32,Ahlainen,"Miikkulainen, Raija",1986,A,00000058_F.jpg,,,,,1483,213899.9260363056,6854935.576072165,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000058_F.jpg",52,,21.582825351592,61.720210394377
59,Aksinpelto,pelto,V:3/11,I,7,J,3,Ahlainen,"Vasama, Marjatta",1963,A,00000059_F.jpg,,,,,1457,213533.7413234636,6853901.868356238,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000059_F.jpg",53,,21.577555942366,61.710698929977
60,ala,A,,,,,,Ahlainen,"Miikkulainen, Raija",1986,A,00000060_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000060_F.jpg",54,,-1,-1
61,Aladeeli,pelto,114211,,13,56,,Ahlainen,"Miikkulainen, Raija",1986,A,00000061_F.jpg,,,,,1483,213444.8195082607,6853624.249818398,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000061_F.jpg",55,,21.576318693138,61.708151486803
62,Alagrundi,saari,V:3/16,II,4,A,,Ahlainen,"Vasama, Marjatta",1962,A,00000062_F.jpg,,,,,1458,210418.1489622491,6852416.751059456,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000062_F.jpg",56,,21.521260224138,61.695088176502
64,Alaholma,saari,114208+114205,,13,59,,Ahlainen,"Miikkulainen, Raija",1986,A,00000064_F.jpg,,,,,1482,212998.5827651667,6856700.092001171,12,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000064_F.jpg",57,,21.563063833024,61.735305344528
65,Alaholma,saari,V:3/11,I,4,J,,Ahlainen,"Vasama, Marjatta",1962,A,00000065_F.jpg,,,,,1457,210620.5997920703,6854379.942840871,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000065_F.jpg",58,,21.521950298127,61.712783938682
67,Alaholma,saari,V:3/11,I,6,H,,Ahlainen,"Vasama, Marjatta",1963,A,00000067_F.jpg,,,,,1457,212807.9592625989,6856263.158690745,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000067_F.jpg",59,,21.560162462783,61.731257844383
68,Alaholmanlahti,lahti,V:3/16,1,5,B,1,Ahlainen,"Kleemola, Tarja",1969,A,00000068_F.jpg,,,,,1476,211588.7308882844,6851801.212091695,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000068_F.jpg",60,,21.544262074658,61.690469108932
69,Alaholmanluoto,kari,114208+114205,,11,55,13,Ahlainen,"Miikkulainen, Raija",1986,A,00000069_F.jpg,,,,,1482,211590.6639634503,6852191.133011455,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000069_F.jpg",61,,21.543681476258,61.693955012327
70,Alaholmannokka,niemi,114208+114205,,12,59,17,Ahlainen,"Miikkulainen, Raija",1986,A,00000070_F.jpg,,,,,1482,212843.337570986,6856348.859513901,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000070_F.jpg",62,,21.560693596733,61.732050224956
72,Alainginviiki,lahti,114207+114204,,07,48,7,Ahlainen,"Miikkulainen, Raija",1974,A,00000072_F.jpg,,,,,1477,207494.9477779188,6845213.061100616,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000072_F.jpg",63,,21.477791291558,61.628504403702
73,Alaing,pelto,114207+114204,,08,48,5,Ahlainen,"Miikkulainen, Raija",1974,A,00000073_F.jpg,,,,,1477,208032.4279138878,6846021.965973764,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000073_F.jpg",64,,21.486592865417,61.636140572073
74,Alainki,pelto,114207+114204,,08,48,5,Ahlainen,"Miikkulainen, Raija",1974,A,00000074_F.jpg,,,,,1477,208034.3111607805,6846023.849220657,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000074_F.jpg",65,,21.486625229319,61.63615882916
75,Alakylä,kylä,114207+114204,,08-09,46-48,,Ahlainen,"Miikkulainen, Raija",1974,A,00000075_F.jpg,,,,,1477,208446.8706206807,6843628.24016179,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000075_F.jpg",66,,21.498186332696,61.615065341798
76,Alakylä,kylä,,,,,,Ahlainen,"Kleemola, Tarja",1969,A,00000076_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000076_F.jpg",67,,-1,-1
77,Alakylä,kylä,,,,,,Ahlainen,"Lenko, Marja",1967,A,00000077_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\A\kotus-201214_0001_AHLAINEN_00000077_F.jpg",68,,-1,-1
